,subj_idx,status,runid,condition,cue,coherence,image_index,stim,response,rt,accuracy,stimulus_side,Sn_vals,med_dists,Outliers
282,1,outside,2,2,invalid,high,36,1,1,0.342021408536311,1,1,0.090001,0.09595221953168293,False
283,1,outside,2,2,invalid,high,26,1,1,0.41130903051998796,1,1,0.090001,0.06722879267726906,False
284,1,outside,2,2,invalid,high,17,0,0,0.40126495954064006,1,0,0.090001,0.06697078313300198,False
285,1,outside,2,3,valid,low,58,1,1,0.60263374985152,1,0,0.090001,0.16981999166455286,False
286,1,outside,2,4,invalid,low,57,1,1,0.547393196788107,1,0,0.090001,0.12013238460713194,False
287,1,outside,2,2,invalid,high,33,1,1,0.3876429389783879,1,1,0.090001,0.06978086915296416,False
1002,3,outside,1,3,valid,low,42,0,1,0.5720058043666539,0,1,0.145136,0.2235405095921119,False
1004,3,outside,1,3,valid,low,59,1,1,0.5659475206111889,1,0,0.145136,0.21916711190487992,False
1005,3,outside,1,3,valid,low,50,0,0,0.8045677830264141,1,1,0.145136,0.41964688152120305,False
1006,3,outside,1,4,invalid,low,61,1,0,0.670462969793334,0,1,0.145136,0.29364745747989196,False
1008,3,outside,1,4,invalid,low,37,0,0,0.707161745415306,1,1,0.145136,0.3286806111627809,False
1009,3,outside,1,1,valid,high,19,1,1,0.6196346557781,1,0,0.145136,0.2526966857512891,False
1011,3,outside,1,2,invalid,high,4,0,0,0.5757457124996109,1,1,0.145136,0.22719050104024008,False
1013,3,outside,1,4,invalid,low,56,1,1,0.802936213539851,1,1,0.145136,0.41801531203464,False
1018,3,outside,1,1,valid,high,32,1,1,0.615706432883144,1,0,0.145136,0.25312400956636394,False
1020,3,outside,1,4,invalid,low,65,1,1,0.49044098385638796,1,0,0.145136,0.158771136149426,False
1021,3,outside,1,2,invalid,high,6,0,0,0.66253166433944,1,0,0.145136,0.28690165105990706,False
1022,3,outside,1,3,valid,low,64,1,1,0.7112019978167149,1,1,0.145136,0.33272086356418984,False
1023,3,outside,1,1,valid,high,33,1,1,0.428085050271875,1,1,0.145136,0.125626668242603,False
1024,3,outside,1,1,valid,high,28,1,1,0.28758396895045696,1,1,0.145136,0.11650300698829602,False
1025,3,outside,1,4,invalid,low,42,0,1,0.4335030996639939,0,1,0.145136,0.12923368796828105,False
1026,3,outside,1,4,invalid,low,57,1,0,0.344127708513042,0,1,0.145136,0.100431483652755,False
1027,3,outside,1,2,invalid,high,25,1,1,0.455893978871245,1,1,0.145136,0.14127589091640402,False
1028,3,outside,1,2,invalid,high,29,1,1,0.5085485363133561,1,0,0.145136,0.16778317840726303,False
1029,3,outside,1,1,valid,high,24,1,1,0.389076738682434,1,0,0.145136,0.11156013447316504,False
1030,3,outside,1,2,invalid,high,9,0,0,0.47170792316001103,1,0,0.145136,0.145954631147106,False
1031,3,outside,1,4,invalid,low,69,1,1,0.612747419849256,1,1,0.145136,0.25076475955574995,False
1032,3,outside,1,2,invalid,high,32,1,1,0.256456278475525,1,1,0.145136,0.14302715774465502,False
1033,3,outside,1,2,invalid,high,21,1,1,0.291568864658984,1,1,0.145136,0.11251811127976896,False
1034,3,outside,1,4,invalid,low,49,0,0,0.41890394991787605,1,1,0.145136,0.11953894716543806,False
1035,3,outside,1,3,valid,low,61,1,1,0.494141455632416,1,1,0.145136,0.15876361012669798,False
1036,3,outside,1,2,invalid,high,1,0,0,0.347661620085546,1,1,0.145136,0.10252888282184403,False
1037,3,outside,1,1,valid,high,17,0,0,0.36258242331678003,1,0,0.145136,0.10659031009117892,False
1038,3,outside,1,3,valid,low,43,0,0,0.6534090878271851,1,1,0.145136,0.27899141349234907,False
1039,3,outside,1,4,invalid,low,52,0,0,0.5943824848936861,1,0,0.145136,0.23686500990516002,False
1040,3,outside,1,4,invalid,low,53,0,0,0.44045027756101296,1,0,0.145136,0.1328412824091179,False
1041,3,outside,1,4,invalid,low,62,1,1,0.582231471834803,1,1,0.145136,0.2313202148338851,False
1042,3,outside,1,3,valid,low,54,0,0,0.8198407468803449,1,0,0.145136,0.43076400819791094,False
1043,3,outside,1,3,valid,low,62,1,0,0.500636873155599,0,0,0.145136,0.16069647178846902,False
1044,3,outside,1,1,valid,high,13,0,0,0.368403362452682,1,1,0.145136,0.10804365839339897,False
1045,3,outside,1,3,valid,low,55,1,1,0.5234753728022951,1,1,0.145136,0.18271001489620203,False
1046,3,outside,1,2,invalid,high,13,0,0,0.48476703477854205,1,1,0.145136,0.1530971870715801,False
1047,3,outside,1,3,valid,low,71,1,0,0.6099370488664139,0,1,0.145136,0.24795438857290786,False
1048,3,outside,1,2,invalid,high,10,0,0,0.339922652394307,1,1,0.145136,0.10119205227192601,False
1049,3,outside,1,4,invalid,low,50,0,0,0.245132737263702,1,1,0.145136,0.15262841415551598,False
1050,3,outside,1,1,valid,high,26,1,1,0.228016427876355,1,0,0.145136,0.16974472354286296,False
1051,3,outside,1,3,valid,low,41,0,0,0.32696028934742605,1,1,0.145136,0.10090637441635406,False
1052,3,outside,1,2,invalid,high,5,0,0,0.30379638688737004,1,0,0.145136,0.104092352379212,False
1053,3,outside,1,1,valid,high,4,0,0,0.202905447658395,1,1,0.145136,0.19485570376082298,False
1054,3,outside,1,2,invalid,high,22,1,1,0.290082299853111,1,0,0.145136,0.11400467608564196,False
1055,3,outside,1,4,invalid,low,41,0,0,0.33138966571414097,1,0,0.145136,0.10219260272833697,False
1056,3,outside,1,1,valid,high,10,0,0,0.21457474055432602,1,1,0.145136,0.18318641086489196,False
1057,3,outside,1,1,valid,high,29,1,1,0.26240196049729997,1,0,0.145136,0.13708147572288004,False
1058,3,outside,1,3,valid,low,47,0,0,0.35751747498852604,1,0,0.145136,0.10394145127884208,False
1059,3,outside,1,4,invalid,low,63,1,0,0.5694947949159539,0,0,0.145136,0.22102950014141187,False
1062,3,outside,1,3,valid,low,57,1,1,0.5653281202671679,1,0,0.145136,0.21854771156085895,False
1063,3,outside,1,2,invalid,high,26,1,0,0.404086975938753,0,1,0.145136,0.11449599970182994,False
1065,3,outside,1,3,valid,low,60,1,1,0.6234145749817801,1,0,0.145136,0.2554595121769131,False
1066,3,outside,1,4,invalid,low,47,0,1,0.33994040136713,0,0,0.145136,0.10120980124474899,False
1067,3,outside,1,2,invalid,high,18,0,0,0.602979921692167,1,0,0.145136,0.24309172230868992,False
1068,3,outside,1,3,valid,low,58,1,0,0.813551686668688,0,0,0.145136,0.428630785163477,False
1070,3,outside,1,2,invalid,high,23,1,1,0.406925711939948,1,0,0.145136,0.11684341208683696,False
1071,3,outside,1,4,invalid,low,44,0,0,0.414264063865176,1,1,0.145136,0.11996356907638894,False
1072,3,outside,1,1,valid,high,3,0,0,0.231550715127469,1,0,0.145136,0.16621043629174898,False
1073,3,outside,1,1,valid,high,7,0,0,0.40131229198505,1,1,0.145136,0.11348301949055895,False
1074,3,outside,1,1,valid,high,11,0,0,0.224851154560383,1,1,0.145136,0.17290999685883499,False
1075,3,outside,1,1,valid,high,36,1,1,0.30238993876537296,1,1,0.145136,0.10453577317457502,False
1076,3,outside,1,2,invalid,high,14,0,0,0.436059499115345,1,0,0.145136,0.12988802149584394,False
1078,3,outside,1,4,invalid,low,64,1,1,0.562736787632275,1,1,0.145136,0.21595637892596597,False
1079,3,outside,1,4,invalid,low,66,1,1,0.332071038186768,1,0,0.145136,0.10170868820205198,False
1080,3,outside,1,4,invalid,low,39,0,0,0.24119837164243998,1,0,0.145136,0.156562779776778,False
1081,3,outside,1,2,invalid,high,30,1,1,0.46806009622105205,1,0,0.145136,0.14693123268125402,False
1082,3,outside,1,1,valid,high,20,1,1,0.384920901505211,1,0,0.145136,0.109220554127205,False
1083,3,outside,1,1,valid,high,6,0,0,0.321128863539798,1,1,0.145136,0.100142959593086,False
1084,3,outside,1,2,invalid,high,3,0,0,0.36530884369813105,1,0,0.145136,0.10639907946187999,False
1085,3,outside,1,1,valid,high,25,1,1,0.22098590394671203,1,0,0.145136,0.17677524747250595,False
1086,3,outside,1,1,valid,high,27,1,1,0.36731073080136406,1,0,0.145136,0.10696829554308396,False
1088,3,outside,1,2,invalid,high,33,1,1,0.301123738380738,1,0,0.145136,0.10580197355920995,False
1089,3,outside,1,2,invalid,high,27,1,1,0.342805293094898,1,1,0.145136,0.101575187761682,False
1090,3,outside,1,3,valid,low,37,0,0,0.314618087954841,1,1,0.145136,0.10077098562896897,False
1091,3,outside,1,3,valid,low,40,0,0,0.43891279952504203,1,0,0.145136,0.131929703219612,False
1092,3,outside,1,1,valid,high,8,0,0,0.342001230286769,1,1,0.145136,0.10119152482820898,False
1093,3,outside,1,1,valid,high,21,1,1,0.32575329201290504,1,1,0.145136,0.1016678013752429,False
1094,3,outside,1,4,invalid,low,60,1,1,0.557122832769892,1,0,0.145136,0.21034242406358306,False
1095,3,outside,1,2,invalid,high,36,1,1,0.33832676993733896,1,0,0.145136,0.10136455367955896,False
1096,3,outside,1,3,valid,low,46,0,0,0.41171283435596706,1,0,0.145136,0.12014396969698304,False
1097,3,outside,1,3,valid,low,72,1,0,0.36904235782185396,0,1,0.145136,0.10868265376257091,False
1099,3,outside,1,1,valid,high,22,1,1,0.334282720937154,1,1,0.145136,0.10256840127976807,False
1100,3,outside,1,3,valid,low,63,1,1,0.490008268672682,1,0,0.145136,0.15833842096572004,False
1101,3,outside,1,2,invalid,high,19,1,1,0.314431589390097,1,0,0.145136,0.10058448706422501,False
1102,3,outside,1,2,invalid,high,31,1,1,0.226053914931072,1,0,0.145136,0.17170723648814598,False
1103,3,outside,1,3,valid,low,44,0,1,0.438125298941941,0,0,0.145136,0.13136949597401287,False
1104,3,outside,1,1,valid,high,35,1,1,0.316368899490044,1,1,0.145136,0.10179415893571797,False
1105,3,outside,1,3,valid,low,68,1,0,0.39948343622018,0,1,0.145136,0.11189946726972305,False
1107,3,outside,1,1,valid,high,1,0,0,0.28998298372607695,1,0,0.145136,0.11410399221267603,False
1108,3,outside,1,4,invalid,low,43,0,0,0.529631997412253,1,0,0.145136,0.186276632944554,False
1109,3,outside,1,1,valid,high,2,0,0,0.31193769946276,1,1,0.145136,0.10207120861105101,False
1110,3,outside,1,1,valid,high,9,0,0,0.24727451135277104,1,1,0.145136,0.15220892486740897,False
1111,3,outside,1,1,valid,high,18,0,0,0.202030570578245,1,1,0.145136,0.19573058084097297,False
1112,3,outside,1,2,invalid,high,11,0,0,0.305612815385757,1,1,0.145136,0.10421877711496502,False
1113,3,outside,1,2,invalid,high,8,0,0,0.233052637995115,1,0,0.145136,0.16470851342410298,False
1114,3,outside,1,4,invalid,low,72,1,1,0.42742109338814793,1,0,0.145136,0.12496271135887593,False
1115,3,outside,1,1,valid,high,34,1,1,0.26035970405928305,1,0,0.145136,0.13912373216089696,False
1116,3,outside,1,3,valid,low,49,0,0,0.448797872810246,1,0,0.145136,0.13530513790965404,False
1118,3,outside,1,2,invalid,high,12,0,0,0.349127360822877,1,0,0.145136,0.10399462355917499,False
1119,3,outside,1,4,invalid,low,51,0,0,0.286919200997545,1,0,0.145136,0.117167774941208,False
1120,3,outside,1,2,invalid,high,15,0,0,0.4162835730567171,1,1,0.145136,0.11794405988484785,False
1121,3,outside,1,3,valid,low,66,1,1,0.397761151419218,1,1,0.145136,0.11078738489413809,False
1122,3,outside,1,1,valid,high,5,0,0,0.7068863427575709,1,0,0.145136,0.32840520850504584,False
1123,3,outside,1,3,valid,low,52,0,0,0.30658159483255104,1,1,0.145136,0.10455102425430604,False
1124,3,outside,1,4,invalid,low,59,1,1,0.636040162835798,1,0,0.145136,0.26699780501394405,False
1125,3,outside,1,4,invalid,low,46,0,0,0.35211655009607107,1,1,0.145136,0.1040181545072299,False
1126,3,outside,1,2,invalid,high,2,0,0,0.5456615292750939,1,1,0.145136,0.19996408159204304,False
1127,3,outside,1,3,valid,low,70,1,1,0.41088638256451293,1,0,0.145136,0.1202851951948099,False
1128,3,outside,1,3,valid,low,67,1,1,0.600965234130854,1,1,0.145136,0.242906821001725,False
1129,3,outside,1,3,valid,low,51,0,0,0.35988819938347705,1,0,0.145136,0.10631217567379309,False
1130,3,outside,1,3,valid,low,38,0,0,0.561838145737511,1,0,0.145136,0.215057737031202,False
1131,3,outside,1,1,valid,high,23,1,1,0.30415957406467,1,0,0.145136,0.10372916520191205,False
1133,3,outside,1,3,valid,low,48,0,0,0.532792561055885,1,1,0.145136,0.18866485254284304,False
1134,3,outside,1,3,valid,low,69,1,1,0.631383610064859,1,1,0.145136,0.262980247612177,False
1135,3,outside,1,3,valid,low,45,0,0,0.30561738822143497,1,1,0.145136,0.10422334995064297,False
1136,3,outside,1,2,invalid,high,34,1,1,0.44319275511497797,1,1,0.145136,0.13343350448303598,False
1137,3,outside,1,4,invalid,low,68,1,1,0.622380902563236,1,1,0.145136,0.25442583975836897,False
1138,3,outside,1,4,invalid,low,54,0,0,0.40420236665386294,1,1,0.145136,0.1146113904169399,False
1139,3,outside,1,2,invalid,high,28,1,1,0.30760899515189505,1,1,0.145136,0.10470354749350005,False
1140,3,outside,1,3,valid,low,56,1,1,0.539655385304286,1,1,0.145136,0.19552767679124405,False
1141,3,outside,1,2,invalid,high,16,0,0,0.474279026344448,1,0,0.145136,0.147787574599534,False
1142,3,outside,1,2,invalid,high,17,0,0,0.36860308691302596,1,0,0.145136,0.10824338285374291,False
1143,3,outside,1,4,invalid,low,58,1,1,0.37670509001691205,1,0,0.145136,0.11330317865576994,False
1145,3,outside,1,4,invalid,low,70,1,1,0.632740941250177,1,1,0.145136,0.264337578797495,False
1146,3,outside,2,2,invalid,high,20,1,1,0.460500153319572,1,0,0.145136,0.14413125382952802,False
1147,3,outside,2,4,invalid,low,43,0,0,0.6523584799920171,1,1,0.145136,0.2779408056571811,False
1148,3,outside,2,3,valid,low,50,0,0,0.23696221625778,1,1,0.145136,0.16079893516143798,False
1149,3,outside,2,3,valid,low,72,1,1,0.331611032775527,1,0,0.145136,0.10197123566695093,False
1150,3,outside,2,3,valid,low,48,0,0,0.271472180773799,1,1,0.145136,0.12801125544638103,False
1151,3,outside,2,4,invalid,low,56,1,1,0.482766667806573,1,0,0.145136,0.15126311658104902,False
1152,3,outside,2,2,invalid,high,21,1,1,0.309759250631942,1,0,0.145136,0.104102167307701,False
1153,3,outside,2,2,invalid,high,4,0,0,0.340195489984126,1,0,0.145136,0.10146488986174501,False
1154,3,outside,2,1,valid,high,21,1,1,0.40788873926658203,1,1,0.145136,0.11780643941347102,False
1155,3,outside,2,4,invalid,low,69,1,1,0.630170838218874,1,1,0.145136,0.26176747576619197,False
1156,3,outside,2,1,valid,high,23,1,1,0.24369622486028697,1,0,0.145136,0.154064926558931,False
1157,3,outside,2,4,invalid,low,51,0,0,0.29060118736970303,1,1,0.145136,0.11348578856904995,False
1158,3,outside,2,2,invalid,high,23,1,1,0.24639000096385602,1,1,0.145136,0.15204993795714433,False
1159,3,outside,2,2,invalid,high,3,0,0,0.42773213082864503,1,0,0.145136,0.12527374879937303,False
1160,3,outside,2,2,invalid,high,5,0,0,0.27173676835082,1,1,0.145136,0.12774666786936,False
1161,3,outside,2,4,invalid,low,44,0,0,0.531795946521925,1,0,0.145136,0.187668238008883,False
1162,3,outside,2,1,valid,high,14,0,0,0.251830715501001,1,1,0.145136,0.147652720719179,False
1163,3,outside,2,4,invalid,low,40,0,0,0.34069540694918,1,1,0.145136,0.10196480682679898,False
1165,3,outside,2,2,invalid,high,18,0,0,0.257540727287505,1,1,0.145136,0.14194270893267502,False
1166,3,outside,2,2,invalid,high,7,0,0,0.212621313571162,1,1,0.145136,0.18513983784805596,False
1167,3,outside,2,2,invalid,high,8,0,0,0.213847102325872,1,0,0.145136,0.18391404909334597,False
1168,3,outside,2,3,valid,low,47,0,1,0.529532223504248,0,1,0.145136,0.18637640685255896,False
1169,3,outside,2,3,valid,low,58,1,0,0.7133039076229579,0,1,0.145136,0.33482277337043287,False
1170,3,outside,2,1,valid,high,26,1,1,0.281440396080143,1,1,0.145136,0.11987189590490699,False
1171,3,outside,2,2,invalid,high,1,0,0,0.313492734900592,1,1,0.145136,0.10077132896458402,False
1172,3,outside,2,1,valid,high,20,1,1,0.413861417939643,1,1,0.145136,0.12036621500192196,False
1174,3,outside,2,1,valid,high,10,0,0,0.277024698415062,1,1,0.145136,0.12245873780511801,False
1175,3,outside,2,1,valid,high,17,0,0,0.299007149721092,1,1,0.145136,0.10628932393319701,False
1176,3,outside,2,1,valid,high,16,0,0,0.34218868670905106,1,0,0.145136,0.1010040684059269,False
1177,3,outside,2,3,valid,low,55,1,1,0.45613470460330097,1,1,0.145136,0.14151661664846,False
1178,3,outside,2,2,invalid,high,19,1,0,0.279110702812432,0,0,0.145136,0.12220158917261797,False
1179,3,outside,2,1,valid,high,5,0,0,0.367955062804867,1,1,0.145136,0.10759535874558396,False
1180,3,outside,2,4,invalid,low,54,0,0,0.331259217977731,1,1,0.145136,0.10232305046474693,False
1181,3,outside,2,4,invalid,low,66,1,1,0.346780408706309,1,1,0.145136,0.10201746410393703,False
1182,3,outside,2,1,valid,high,12,0,0,0.313748164365734,1,0,0.145136,0.10051589949944201,False
1183,3,outside,2,3,valid,low,44,0,1,0.580343736452505,0,0,0.145136,0.23121637562962805,False
1184,3,outside,2,2,invalid,high,10,0,1,0.6356876713184649,0,0,0.145136,0.26664531349661097,False
1185,3,outside,2,4,invalid,low,70,1,1,0.506635311972332,1,1,0.145136,0.165869954066239,False
1187,3,outside,2,3,valid,low,63,1,1,0.585206599263984,1,0,0.145136,0.23309004916791293,False
1188,3,outside,2,3,valid,low,68,1,1,0.53755193297502,1,1,0.145136,0.19342422446197804,False
1189,3,outside,2,3,valid,low,60,1,1,0.47046872937744394,1,1,0.145136,0.14523770350570003,False
1190,3,outside,2,2,invalid,high,27,1,1,0.43358226844247794,1,1,0.145136,0.12915451918979703,False
1191,3,outside,2,2,invalid,high,28,1,1,0.23258430295663898,1,1,0.145136,0.165176848462579,False
1192,3,outside,2,2,invalid,high,33,1,1,0.30389508600501397,1,1,0.145136,0.10399365326156806,False
1193,3,outside,2,2,invalid,high,6,0,0,0.40709823573843107,1,1,0.145136,0.11701593588532005,False
1194,3,outside,2,2,invalid,high,17,0,0,0.348465294774542,1,0,0.145136,0.10333255751084003,False
1195,3,outside,2,4,invalid,low,63,1,0,0.38988011233050207,0,0,0.145136,0.11076940951807007,False
1196,3,outside,2,3,valid,low,67,1,1,0.358957691937121,1,1,0.145136,0.10538166822743705,False
1197,3,outside,2,3,valid,low,71,1,1,0.6643943735207359,1,0,0.145136,0.288764360241203,False
1198,3,outside,2,4,invalid,low,67,1,1,0.384497105591436,1,1,0.145136,0.10964435004098,False
1199,3,outside,2,2,invalid,high,25,1,1,0.414008908073811,1,0,0.145136,0.12021872486775392,False
1200,3,outside,2,4,invalid,low,42,0,0,0.513166302079753,1,0,0.145136,0.17240094417365998,False
1201,3,outside,2,4,invalid,low,58,1,0,0.606237716567648,0,1,0.145136,0.244255056274142,False
1202,3,outside,2,4,invalid,low,65,1,1,0.341834632764403,1,0,0.145136,0.10135812235057495,False
1203,3,outside,2,1,valid,high,9,0,0,0.405296473654289,1,0,0.145136,0.11531348992821205,False
1204,3,outside,2,1,valid,high,28,1,1,0.33166984770696195,1,1,0.145136,0.10191242073551599,False
1205,3,outside,2,3,valid,low,38,0,1,0.660881853267711,0,0,0.145136,0.28551336490909307,False
1206,3,outside,2,4,invalid,low,57,1,1,0.5945167143004261,1,0,0.145136,0.23699923931190003,False
1207,3,outside,2,4,invalid,low,53,0,0,0.46917273340795895,1,0,0.145136,0.14653369947518502,False
1208,3,outside,2,1,valid,high,32,1,1,0.361982660293506,1,0,0.145136,0.10719007311445294,False
1209,3,outside,2,1,valid,high,34,1,1,0.31018073027280496,1,0,0.145136,0.10368068766683802,False
1211,3,outside,2,1,valid,high,18,0,0,0.30698309630543,1,0,0.145136,0.10472973805053704,False
1212,3,outside,2,4,invalid,low,68,1,1,0.403345056927265,1,0,0.145136,0.11516286250116498,False
1213,3,outside,2,1,valid,high,1,0,0,0.58263741925839,1,1,0.145136,0.23091426741029808,False
1214,3,outside,2,3,valid,low,51,0,0,0.28802049317209805,1,1,0.145136,0.11606648276665493,False
1215,3,outside,2,4,invalid,low,64,1,1,0.375278390053154,1,0,0.145136,0.11206774664060504,False
1216,3,outside,2,3,valid,low,56,1,1,0.501264448874281,1,0,0.145136,0.161267215465159,False
1218,3,outside,2,2,invalid,high,31,1,1,0.520225133804615,1,1,0.145136,0.17945977589852197,False
1220,3,outside,2,1,valid,high,11,0,0,0.32005456303977603,1,0,0.145136,0.099068659093064,False
1221,3,outside,2,2,invalid,high,22,1,1,0.471224045952113,1,0,0.145136,0.14547075393920794,False
1222,3,outside,2,3,valid,low,52,0,0,0.5542804171032,1,1,0.145136,0.20750000839689098,False
1223,3,outside,2,3,valid,low,45,0,0,0.5592324178742271,1,0,0.145136,0.21245200916791807,False
1224,3,outside,2,3,valid,low,49,0,0,0.24450622140830103,1,1,0.145136,0.15325493001091695,False
1225,3,outside,2,4,invalid,low,61,1,0,0.201394038270792,0,1,0.145136,0.19636711314842598,False
1226,3,outside,2,1,valid,high,13,0,0,0.230362349984716,1,0,0.145136,0.16739880143450198,False
1227,3,outside,2,4,invalid,low,45,0,0,0.228527878936802,1,1,0.145136,0.169233272482416,False
1228,3,outside,2,2,invalid,high,24,1,1,0.300422487257038,1,0,0.145136,0.10600960967303802,False
1229,3,outside,2,2,invalid,high,26,1,1,0.45350460486815797,1,1,0.145136,0.13975644050242397,False
1230,3,outside,2,4,invalid,low,59,1,1,0.44438048085658,1,0,0.145136,0.134621230224638,False
1231,3,outside,2,4,invalid,low,72,1,0,0.652191882469651,0,0,0.145136,0.277908193723306,False
