"subj_idx","status","runid","condition","cue","coherence","image_index","stim","response","rt","accuracy","stimulus_side"
"010","outside","01",2,"invalid","high",20,1,1,0.263071666614792,1,0
"010","outside","01",4,"invalid","low",49,0,0,0.52549285150053,1,0
"010","outside","01",4,"invalid","low",62,1,1,0.25988746260299,1,0
"010","outside","01",2,"invalid","high",24,1,1,0.210758737365893,1,0
"010","outside","01",2,"invalid","high",19,1,1,0.361182741097821,1,1
"010","outside","01",4,"invalid","low",45,0,1,0.434802301352818,0,1
"010","outside","01",2,"invalid","high",18,0,0,0.276230548281774,1,0
"010","outside","01",3,"valid","low",50,0,0,0.271820623853216,1,0
"010","outside","01",1,"valid","high",22,1,1,0.27873035733171,1,1
"010","outside","01",2,"invalid","high",27,1,1,0.552618974342977,1,0
"010","outside","01",3,"valid","low",61,1,1,0.265724596485825,1,1
"010","outside","01",3,"valid","low",72,1,1,0.290075024102009,1,0
"010","outside","01",1,"valid","high",13,0,0,0.259297898305078,1,1
"010","outside","01",3,"valid","low",44,0,1,0.677170965635185,0,0
"010","outside","01",3,"valid","low",45,0,1,0.198450532732068,0,0
"010","outside","01",4,"invalid","low",51,0,0,0.233431774840597,1,1
"010","outside","01",2,"invalid","high",15,0,0,0.235982780904976,1,1
"010","outside","01",4,"invalid","low",38,0,0,0.220857832374463,1,1
"010","outside","01",1,"valid","high",12,0,0,0.291211738143375,1,0
"010","outside","01",3,"valid","low",66,1,0,0.288631884310405,0,0
"010","outside","01",1,"valid","high",28,1,1,0.267001742808304,1,1
"010","outside","01",4,"invalid","low",39,0,0,0.39851534629139,1,1
"010","outside","01",3,"valid","low",46,0,0,0.463532382522146,1,1
"010","outside","01",2,"invalid","high",3,0,0,0.277644967190156,1,1
"010","outside","01",2,"invalid","high",9,0,0,0.2962005038097,1,0
"010","outside","01",2,"invalid","high",22,1,1,0.321067350023327,1,1
"010","outside","01",3,"valid","low",60,1,1,0.456898602394688,1,0
"010","outside","01",2,"invalid","high",16,0,0,0.356429962369816,1,1
"010","outside","01",3,"valid","low",53,0,0,0.342418435702029,1,1
"010","outside","01",4,"invalid","low",61,1,1,0.359286237288131,1,1
"010","outside","01",3,"valid","low",68,1,1,0.618265633338524,1,0
"010","outside","01",3,"valid","low",48,0,0,0.327357611568971,1,0
"010","outside","01",2,"invalid","high",25,1,1,0.279769849790114,1,1
"010","outside","01",1,"valid","high",31,1,1,0.214563142279587,1,1
"010","outside","01",1,"valid","high",7,0,0,0.341519893018187,1,0
"010","outside","01",4,"invalid","low",66,1,1,0.253469484683535,1,1
"010","outside","01",4,"invalid","low",53,0,0,0.524601260146142,1,0
"010","outside","01",3,"valid","low",47,0,0,0.28596871404136,1,1
"010","outside","01",3,"valid","low",65,1,1,0.303648621987236,1,1
"010","outside","01",1,"valid","high",24,1,1,0.376913960503771,1,0
"010","outside","01",4,"invalid","low",55,1,1,0.247878622920211,1,1
"010","outside","01",4,"invalid","low",41,0,0,0.339973150054448,1,0
"010","outside","01",2,"invalid","high",33,1,1,0.222185603483126,1,1
"010","outside","01",3,"valid","low",52,0,0,0.324670253459828,1,0
"010","outside","01",1,"valid","high",27,1,1,0.116748556678544,1,1
"010","outside","01",2,"invalid","high",29,1,1,0.291752760068391,1,1
"010","outside","01",4,"invalid","low",43,0,0,0.377218599906712,1,0
"010","outside","01",1,"valid","high",4,0,0,0.230229368993946,1,0
"010","outside","01",4,"invalid","low",71,1,0,0.175362468045421,0,1
"010","outside","01",4,"invalid","low",37,0,1,0.248000651842631,0,1
"010","outside","01",2,"invalid","high",21,1,1,0.180446547037832,1,1
"010","outside","01",3,"valid","low",57,1,1,0.208205283159714,1,1
"010","outside","01",4,"invalid","low",47,0,0,0.37235038034521,1,1
"010","outside","01",1,"valid","high",21,1,1,0.297790524646246,1,1
"010","outside","01",4,"invalid","low",50,0,0,0.305032847146606,1,1
"010","outside","01",3,"valid","low",42,0,0,0.4002242363552,1,1
"010","outside","01",4,"invalid","low",72,1,1,0.255915914787749,1,0
"010","outside","01",3,"valid","low",40,0,0,0.232617088477696,1,1
"010","outside","01",3,"valid","low",49,0,0,0.235183631783514,1,1
"010","outside","01",4,"invalid","low",63,1,1,0.322659281604729,1,1
"010","outside","01",3,"valid","low",70,1,1,0.39433519390451,1,0
"010","outside","01",4,"invalid","low",52,0,1,0.356266344891935,0,0
"010","outside","01",1,"valid","high",2,0,0,0.252763183330728,1,1
"010","outside","01",1,"valid","high",30,1,1,0.235105716684814,1,1
"010","outside","01",3,"valid","low",38,0,0,0.291116947286582,1,1
"010","outside","01",1,"valid","high",16,0,0,0.319642996734558,1,1
"010","outside","01",4,"invalid","low",65,1,1,0.260674184419258,1,0
"010","outside","01",4,"invalid","low",64,1,1,0.230000515005429,1,1
"010","outside","01",2,"invalid","high",6,0,0,0.333485661327927,1,0
"010","outside","01",1,"valid","high",1,0,0,0.23204490001558,1,0
"010","outside","01",2,"invalid","high",2,0,0,0.234146945731652,1,1
"010","outside","01",1,"valid","high",25,1,1,0.253903333229687,1,0
"010","outside","01",4,"invalid","low",70,1,1,0.215275397294363,1,0
"010","outside","01",2,"invalid","high",17,0,0,0.299430637847877,1,0
"010","outside","01",2,"invalid","high",11,0,0,0.288368480174086,1,1
"010","outside","01",4,"invalid","low",54,0,0,0.150837426216754,1,1
"010","outside","01",4,"invalid","low",69,1,1,0.568686027056515,1,0
"010","outside","01",1,"valid","high",20,1,1,0.207394390919035,1,1
"010","outside","01",1,"valid","high",29,1,1,0.172974183797237,1,1
"010","outside","01",2,"invalid","high",7,0,1,0.163882976831019,0,0
"010","outside","01",3,"valid","low",63,1,1,0.465566437567986,1,0
"010","outside","01",1,"valid","high",33,1,1,0.286962580003092,1,0
"010","outside","01",2,"invalid","high",13,0,0,0.263223060799305,1,0
"010","outside","01",3,"valid","low",55,1,1,0.17675885927531,1,1
"010","outside","01",1,"valid","high",19,1,1,0.256857787591343,1,0
"010","outside","01",3,"valid","low",41,0,0,0.269472432903171,1,1
"010","outside","01",3,"valid","low",62,1,1,0.24657173565538,1,1
"010","outside","01",2,"invalid","high",35,1,0,0.186138635981933,0,1
"010","outside","01",1,"valid","high",15,0,0,0.178617650754177,1,1
"010","outside","01",2,"invalid","high",1,0,0,0.251566885398802,1,0
"010","outside","01",4,"invalid","low",40,0,0,0.282211104960311,1,0
"010","outside","01",1,"valid","high",5,0,0,0.223767165293111,1,0
"010","outside","01",2,"invalid","high",34,1,1,0.158391336961586,1,1
"010","outside","01",2,"invalid","high",36,1,1,0.258377867205809,1,1
"010","outside","01",2,"invalid","high",12,0,0,0.264196789301764,1,1
"010","outside","01",4,"invalid","low",44,0,0,0.301479441455399,1,0
"010","outside","01",1,"valid","high",36,1,1,0.303424865806278,1,1
"010","outside","01",4,"invalid","low",42,0,0,0.332170446897862,1,1
"010","outside","01",1,"valid","high",9,0,0,0.365533507075156,1,1
"010","outside","01",4,"invalid","low",60,1,1,0.344573427460773,1,1
"010","outside","01",4,"invalid","low",67,1,1,0.385398560721455,1,0
"010","outside","01",4,"invalid","low",56,1,1,0.333484253148868,1,0
"010","outside","01",1,"valid","high",6,0,0,0.240954767843277,1,0
"010","outside","01",4,"invalid","low",46,0,0,0.226941424972779,1,0
"010","outside","01",2,"invalid","high",26,1,1,0.270456884465943,1,1
"010","outside","01",1,"valid","high",23,1,1,0.325549365261963,1,0
"010","outside","01",3,"valid","low",54,0,0,0.317691073861056,1,0
"010","outside","01",3,"valid","low",39,0,0,0.262371435857631,1,1
"010","outside","01",4,"invalid","low",57,1,1,0.811784080858388,1,0
"010","outside","01",4,"invalid","low",58,1,1,0.335645313015107,1,1
"010","outside","01",3,"valid","low",51,0,0,0.316125213497116,1,0
"010","outside","01",2,"invalid","high",14,0,0,0.295289103405366,1,1
"010","outside","01",1,"valid","high",26,1,1,0.236525534442535,1,1
"010","outside","01",3,"valid","low",71,1,1,0.336228463380507,1,1
"010","outside","01",1,"valid","high",18,0,0,0.245506321256471,1,0
"010","outside","01",1,"valid","high",32,1,1,0.303622279583351,1,0
"010","outside","01",2,"invalid","high",10,0,0,0.292946654641582,1,0
"010","outside","01",4,"invalid","low",68,1,1,0.313198835639923,1,1
"010","outside","01",3,"valid","low",67,1,1,0.427150955061393,1,0
"010","outside","01",1,"valid","high",34,1,1,0.283489477841727,1,1
"010","outside","01",3,"valid","low",69,1,1,0.171676377546305,1,1
"010","outside","01",3,"valid","low",64,1,1,0.181997599129204,1,0
"010","outside","01",2,"invalid","high",30,1,1,0.303771539107402,1,0
"010","outside","01",4,"invalid","low",59,1,1,0.264447064531169,1,0
"010","outside","01",1,"valid","high",8,0,0,0.161322633494024,1,0
"010","outside","01",2,"invalid","high",28,1,1,0.367236901259503,1,0
"010","outside","01",2,"invalid","high",5,0,0,0.303844552946657,1,0
"010","outside","01",2,"invalid","high",32,1,1,0.290133508319173,1,1
"010","outside","01",2,"invalid","high",4,0,0,0.335270199968932,1,0
"010","outside","01",3,"valid","low",58,1,1,0.285826052557923,1,0
"010","outside","01",1,"valid","high",35,1,1,0.192398285803165,1,0
"010","outside","01",1,"valid","high",3,0,0,0.270665217851047,1,0
"010","outside","01",1,"valid","high",10,0,0,0.223109913854842,1,0
"010","outside","01",2,"invalid","high",8,0,0,0.287209207899195,1,0
"010","outside","01",2,"invalid","high",31,1,1,0.280302726170135,1,0
"010","outside","01",1,"valid","high",14,0,0,0.221984263722561,1,1
"010","outside","01",3,"valid","low",43,0,0,0.237292788057857,1,1
"010","outside","01",3,"valid","low",37,0,0,0.224191360597047,1,0
"010","outside","01",1,"valid","high",17,0,0,0.137001329808754,1,0
"010","outside","01",3,"valid","low",59,1,1,0.294079736277467,1,1
"010","outside","01",2,"invalid","high",23,1,1,0.164579214430091,1,0
"010","outside","01",4,"invalid","low",48,0,0,0.333396134971281,1,0
"010","outside","02",2,"invalid","high",18,0,0,0.32200594371011,1,1
"010","outside","02",1,"valid","high",7,0,0,0.348798134038248,1,0
"010","outside","02",1,"valid","high",15,0,0,0.261802917120235,1,1
"010","outside","02",1,"valid","high",3,0,0,0.276430059399786,1,0
"010","outside","02",2,"invalid","high",4,0,0,0.138085214741182,1,1
"010","outside","02",2,"invalid","high",7,0,0,0.152003794122265,1,1
"010","outside","02",1,"valid","high",21,1,1,0.11765611071371,1,1
"010","outside","02",1,"valid","high",10,0,0,0.184394917120244,1,1
"010","outside","02",3,"valid","low",52,0,0,0.243021096563552,1,0
"010","outside","02",3,"valid","low",49,0,0,0.216753415642984,1,1
"010","outside","02",1,"valid","high",24,1,1,0.189138346135906,1,0
"010","outside","02",1,"valid","high",34,1,1,0.181142530866168,1,1
"010","outside","02",2,"invalid","high",28,1,1,0.191033730368531,1,0
"010","outside","02",3,"valid","low",68,1,1,0.34559219779203,1,0
"010","outside","02",3,"valid","low",51,0,0,0.117315639869389,1,0
"010","outside","02",3,"valid","low",44,0,1,0.165347000466568,0,1
"010","outside","02",3,"valid","low",63,1,1,0.210428730834906,1,1
"010","outside","02",2,"invalid","high",31,1,0,0.134327715129871,0,1
"010","outside","02",2,"invalid","high",12,0,0,0.242452450940732,1,1
"010","outside","02",4,"invalid","low",57,1,1,0.328476442232954,1,0
"010","outside","02",3,"valid","low",50,0,0,0.254757364018019,1,0
"010","outside","02",1,"valid","high",22,1,1,0.17065011102477,1,0
"010","outside","02",2,"invalid","high",36,1,1,0.264496161716693,1,0
"010","outside","02",1,"valid","high",29,1,1,0.154570720572224,1,1
"010","outside","02",4,"invalid","low",55,1,1,0.215754377235271,1,1
"010","outside","02",1,"valid","high",31,1,1,0.161183733789471,1,1
"010","outside","02",3,"valid","low",40,0,0,0.272563435857592,1,1
"010","outside","02",1,"valid","high",28,1,1,0.150562254081706,1,1
"010","outside","02",4,"invalid","low",62,1,1,0.235439014772169,1,0
"010","outside","02",2,"invalid","high",16,0,0,0.294089006375316,1,0
"010","outside","02",2,"invalid","high",10,0,0,0.283050653397595,1,1
"010","outside","02",2,"invalid","high",5,0,0,0.156167202612323,1,1
"010","outside","02",1,"valid","high",12,0,0,0.307053619032786,1,0
"010","outside","02",1,"valid","high",6,0,0,0.214568812315406,1,1
"010","outside","02",2,"invalid","high",2,0,0,0.262638290779023,1,0
"010","outside","02",4,"invalid","low",70,1,1,0.379014595552803,1,0
"010","outside","02",4,"invalid","low",53,0,0,0.219490234178238,1,1
"010","outside","02",2,"invalid","high",11,0,0,0.271672921785125,1,0
"010","outside","02",3,"valid","low",46,0,0,0.216944330897263,1,1
"010","outside","02",4,"invalid","low",49,0,0,0.302833099673535,1,0
"010","outside","02",3,"valid","low",71,1,0,0.393766508474528,0,0
"010","outside","02",3,"valid","low",45,0,0,0.233617977919494,1,0
"010","outside","02",4,"invalid","low",44,0,0,0.26759707914789,1,1
"010","outside","02",3,"valid","low",69,1,1,0.337746711864384,1,1
"010","outside","02",1,"valid","high",17,0,0,0.3172295717618,1,0
"010","outside","02",4,"invalid","low",59,1,1,0.25668451687136,1,1
"010","outside","02",1,"valid","high",30,1,1,0.235906343647912,1,1
"010","outside","02",3,"valid","low",62,1,1,0.224276906235445,1,1
"010","outside","02",1,"valid","high",36,1,1,0.21591859182081,1,0
"010","outside","02",2,"invalid","high",20,1,1,0.27112939698327,1,1
"010","outside","02",3,"valid","low",41,0,0,0.330797424972843,1,1
"010","outside","02",1,"valid","high",2,0,0,0.330261647644193,1,0
"010","outside","02",2,"invalid","high",15,0,0,0.340814910278368,1,0
"010","outside","02",4,"invalid","low",71,1,1,0.235226120976563,1,1
"010","outside","02",1,"valid","high",18,0,0,0.247536042295224,1,1
"010","outside","02",3,"valid","low",72,1,1,0.162102491058931,1,0
"010","outside","02",2,"invalid","high",25,1,1,0.239552340849059,1,1
"010","outside","02",3,"valid","low",53,0,0,0.249610879801025,1,0
"010","outside","02",2,"invalid","high",3,0,0,0.305249793811186,1,0
"010","outside","02",4,"invalid","low",58,1,1,0.24707913543773,1,1
"010","outside","02",1,"valid","high",27,1,1,0.377644036697234,1,1
"010","outside","02",2,"invalid","high",29,1,1,0.324776971543997,1,0
"010","outside","02",3,"valid","low",42,0,0,0.270446345513847,1,1
"010","outside","02",3,"valid","low",57,1,1,0.136143534753501,1,1
"010","outside","02",4,"invalid","low",48,0,0,0.36278259182086,1,0
"010","outside","02",2,"invalid","high",1,0,0,0.199685734722379,1,1
"010","outside","02",2,"invalid","high",32,1,0,0.147304859586484,0,1
"010","outside","02",4,"invalid","low",54,0,0,0.14948122780288,1,1
"010","outside","02",4,"invalid","low",38,0,0,0.215053601617228,1,1
"010","outside","02",4,"invalid","low",47,0,0,0.314661354066175,1,0
"010","outside","02",4,"invalid","low",63,1,1,0.184957196081541,1,0
"010","outside","02",1,"valid","high",9,0,0,0.238664580936074,1,0
"010","outside","02",2,"invalid","high",34,1,0,0.18808003234335,0,1
"010","outside","02",2,"invalid","high",30,1,1,0.126995565230914,1,0
"010","outside","02",1,"valid","high",13,0,0,0.226796892551647,1,0
"010","outside","02",3,"valid","low",58,1,0,0.426964861452461,0,0
"010","outside","02",2,"invalid","high",24,1,1,0.360540827865179,1,0
"010","outside","02",1,"valid","high",19,1,1,0.15580446213653,1,0
"010","outside","02",3,"valid","low",38,0,0,0.156128547348771,1,1
"010","outside","02",4,"invalid","low",46,0,0,0.234848007463825,1,1
"010","outside","02",4,"invalid","low",66,1,1,0.305039109314293,1,0
"010","outside","02",2,"invalid","high",6,0,0,0.207959162805309,1,1
"010","outside","02",1,"valid","high",20,1,1,0.355106191883124,1,1
"010","outside","02",3,"valid","low",66,1,1,0.193768274918511,1,1
"010","outside","02",3,"valid","low",67,1,1,0.187887813403677,1,1
"010","outside","02",4,"invalid","low",72,1,1,0.382431932825284,1,0
"010","outside","02",3,"valid","low",54,0,0,0.249534823200065,1,0
"010","outside","02",2,"invalid","high",17,0,0,0.328346120976676,1,0
"010","outside","02",4,"invalid","low",40,0,0,0.178415397916297,1,1
"010","outside","02",4,"invalid","low",68,1,1,0.126376623231181,1,0
"010","outside","02",4,"invalid","low",37,0,1,0.150862823200214,0,0
"010","outside","02",4,"invalid","low",43,0,1,0.107413155030372,0,0
"010","outside","02",3,"valid","low",56,1,1,0.194034356087741,1,0
"010","outside","02",4,"invalid","low",50,0,0,0.198064204011871,1,1
"010","outside","02",1,"valid","high",23,1,1,0.223681619654826,1,0
"010","outside","02",1,"valid","high",26,1,1,0.148935140413641,1,0
"010","outside","02",4,"invalid","low",56,1,1,0.16514309065451,1,0
"010","outside","02",1,"valid","high",32,1,1,0.157727706422065,1,0
"010","outside","02",4,"invalid","low",61,1,1,0.151248159228771,1,0
"010","outside","02",1,"valid","high",35,1,1,0.144450331208191,1,0
"010","outside","02",4,"invalid","low",42,0,1,0.16514666086141,0,0
"010","outside","02",4,"invalid","low",60,1,1,0.325371613745801,1,1
"010","outside","02",3,"valid","low",39,0,0,0.295296092054286,1,0
"010","outside","02",4,"invalid","low",64,1,0,0.199885467267904,0,0
"010","outside","02",3,"valid","low",65,1,1,0.194657258902225,1,0
"010","outside","02",2,"invalid","high",19,1,1,0.215639963924787,1,1
"010","outside","02",1,"valid","high",8,0,0,0.200465338516551,1,1
"010","outside","02",4,"invalid","low",45,0,0,0.181818578759021,1,1
"010","outside","02",3,"valid","low",47,0,0,0.226633650754138,1,0
"010","outside","02",2,"invalid","high",9,0,0,0.275604508163497,1,0
"010","outside","02",2,"invalid","high",27,1,1,0.220319002332417,1,0
"010","outside","02",3,"valid","low",70,1,1,0.169320366972443,1,1
"010","outside","02",1,"valid","high",33,1,1,0.164786719328276,1,0
"010","outside","02",4,"invalid","low",69,1,1,0.208328140569165,1,1
"010","outside","02",2,"invalid","high",23,1,1,0.25895829824276,1,1
"010","outside","02",3,"valid","low",61,1,1,0.141054004664966,1,0
"010","outside","02",2,"invalid","high",22,1,1,0.121646450007802,1,0
"010","outside","02",2,"invalid","high",14,0,0,0.225245989737232,1,0
"010","outside","02",4,"invalid","low",41,0,0,0.138982926449899,1,1
"010","outside","02",3,"valid","low",59,1,1,0.290455103094473,1,0
"010","outside","02",1,"valid","high",11,0,0,0.195017941844071,1,1
"010","outside","02",4,"invalid","low",52,0,0,0.113304018659619,1,1
"010","outside","02",1,"valid","high",4,0,0,0.187094637847849,1,1
"010","outside","02",3,"valid","low",48,0,0,0.248277951174032,1,0
"010","outside","02",1,"valid","high",5,0,0,0.18069135873111,1,1
"010","outside","02",1,"valid","high",16,0,0,0.202801005131278,1,1
"010","outside","02",2,"invalid","high",21,1,0,0.244707694604358,0,1
"010","outside","02",1,"valid","high",25,1,1,0.250236805473605,1,1
"010","outside","02",2,"invalid","high",33,1,0,0.270441235266617,0,1
