,subj_idx,status,runid,condition,cue,coherence,image_index,stim,response,rt,accuracy,stimulus_side,cond,Sn_vals,med_dists,Outliers
1091,3,outside,1,3,valid,low,40,0,0,0.43891279952504203,1,0,valid_low,0.151379,0.15159562320377495,False
1092,3,outside,1,1,valid,high,8,0,0,0.342001230286769,1,1,valid_high,0.151379,0.2212466035889521,False
1093,3,outside,1,1,valid,high,21,1,1,0.32575329201290504,1,1,valid_high,0.151379,0.23698349561936993,False
1094,3,outside,1,4,invalid,low,60,1,1,0.557122832769892,1,0,invalid_low,0.151379,0.11806734656602191,False
1095,3,outside,1,2,invalid,high,36,1,1,0.33832676993733896,1,0,invalid_high,0.151379,0.22492106393838213,False
1096,3,outside,1,3,valid,low,46,0,0,0.41171283435596706,1,0,valid_low,0.151379,0.1685722016609359,False
1097,3,outside,1,3,valid,low,72,1,0,0.36904235782185396,0,1,valid_low,0.151379,0.19690516278933495,False
1099,3,outside,1,1,valid,high,22,1,1,0.334282720937154,1,1,valid_high,0.151379,0.22896511293856708,False
1100,3,outside,1,3,valid,low,63,1,1,0.490008268672682,1,0,valid_low,0.151379,0.14234664858713597,False
1101,3,outside,1,2,invalid,high,19,1,1,0.314431589390097,1,0,invalid_high,0.151379,0.24830519824217795,False
1102,3,outside,1,2,invalid,high,31,1,1,0.226053914931072,1,0,invalid_high,0.151379,0.336682872701203,False
1103,3,outside,1,3,valid,low,44,0,1,0.438125298941941,0,0,valid_low,0.151379,0.15216007163098794,False
1104,3,outside,1,1,valid,high,35,1,1,0.316368899490044,1,1,valid_high,0.151379,0.24636788814223098,False
1105,3,outside,1,3,valid,low,68,1,0,0.39948343622018,0,1,valid_low,0.151379,0.17527368267656096,False
1107,3,outside,1,1,valid,high,1,0,0,0.28998298372607695,1,0,valid_high,0.151379,0.272753803906198,False
1108,3,outside,1,4,invalid,low,43,0,0,0.529631997412253,1,0,invalid_low,0.151379,0.12542963075839003,False
1109,3,outside,1,1,valid,high,2,0,0,0.31193769946276,1,1,valid_high,0.151379,0.25079908816951496,False
1110,3,outside,1,1,valid,high,9,0,0,0.24727451135277104,1,1,valid_high,0.151379,0.31546227627950396,False
1111,3,outside,1,1,valid,high,18,0,0,0.202030570578245,1,1,valid_high,0.151379,0.36070621705402994,False
1112,3,outside,1,2,invalid,high,11,0,0,0.305612815385757,1,1,invalid_high,0.151379,0.25712397224651795,False
1113,3,outside,1,2,invalid,high,8,0,0,0.233052637995115,1,0,invalid_high,0.151379,0.32968414963716,False
1114,3,outside,1,4,invalid,low,72,1,1,0.42742109338814793,1,0,invalid_low,0.151379,0.16166644462646207,False
1115,3,outside,1,1,valid,high,34,1,1,0.26035970405928305,1,0,valid_high,0.151379,0.3023770835729919,False
1116,3,outside,1,3,valid,low,49,0,0,0.448797872810246,1,0,valid_low,0.151379,0.14876815469779098,False
1117,3,outside,1,4,invalid,low,71,1,0,0.8724452494316209,0,1,invalid_low,0.151379,0.31816483232842097,False
1118,3,outside,1,2,invalid,high,12,0,0,0.349127360822877,1,0,invalid_high,0.151379,0.2141204730528441,False
1119,3,outside,1,4,invalid,low,51,0,0,0.286919200997545,1,0,invalid_low,0.151379,0.27581758663473,False
1120,3,outside,1,2,invalid,high,15,0,0,0.4162835730567171,1,1,invalid_high,0.151379,0.16618094423574814,False
1121,3,outside,1,3,valid,low,66,1,1,0.397761151419218,1,1,valid_low,0.151379,0.17677524747250595,False
1122,3,outside,1,1,valid,high,5,0,0,0.7068863427575709,1,0,valid_high,0.151379,0.17308798714475382,False
1123,3,outside,1,3,valid,low,52,0,0,0.30658159483255104,1,1,valid_low,0.151379,0.25615519279972393,False
1124,3,outside,1,4,invalid,low,59,1,1,0.636040162835798,1,0,invalid_low,0.151379,0.136711691051005,False
1125,3,outside,1,4,invalid,low,46,0,0,0.35211655009607107,1,1,invalid_low,0.151379,0.21113128377965001,False
1126,3,outside,1,2,invalid,high,2,0,0,0.5456615292750939,1,1,invalid_high,0.151379,0.11858138753723313,False
1127,3,outside,1,3,valid,low,70,1,1,0.41088638256451293,1,0,valid_low,0.151379,0.16939865345239002,False
1128,3,outside,1,3,valid,low,67,1,1,0.600965234130854,1,1,valid_low,0.151379,0.119623231420519,False
1129,3,outside,1,3,valid,low,51,0,0,0.35988819938347705,1,0,valid_low,0.151379,0.204618931661116,False
1130,3,outside,1,3,valid,low,38,0,0,0.561838145737511,1,0,valid_low,0.151379,0.11574640000662806,False
1131,3,outside,1,1,valid,high,23,1,1,0.30415957406467,1,0,valid_high,0.151379,0.258577213567605,False
1132,3,outside,1,1,valid,high,15,0,0,0.8713837842210519,1,0,valid_high,0.151379,0.31718673037403833,False
1133,3,outside,1,3,valid,low,48,0,0,0.532792561055885,1,1,valid_low,0.151379,0.12586684911593704,False
1134,3,outside,1,3,valid,low,69,1,1,0.631383610064859,1,1,valid_low,0.151379,0.132055138280066,False
1135,3,outside,1,3,valid,low,45,0,0,0.30561738822143497,1,1,valid_low,0.151379,0.25711939941084,False
1136,3,outside,1,2,invalid,high,34,1,1,0.44319275511497797,1,1,invalid_high,0.151379,0.15162389045599395,False
1137,3,outside,1,4,invalid,low,68,1,1,0.622380902563236,1,1,invalid_low,0.151379,0.13034973168851194,False
1138,3,outside,1,4,invalid,low,54,0,0,0.40420236665386294,1,1,invalid_low,0.151379,0.17318390631180508,False
1139,3,outside,1,2,invalid,high,28,1,1,0.30760899515189505,1,1,invalid_high,0.151379,0.2551277924803799,False
1140,3,outside,1,3,valid,low,56,1,1,0.539655385304286,1,1,valid_low,0.151379,0.12144691736466506,False
1141,3,outside,1,2,invalid,high,16,0,0,0.474279026344448,1,0,invalid_high,0.151379,0.143229004419482,False
1142,3,outside,1,2,invalid,high,17,0,0,0.36860308691302596,1,0,invalid_high,0.151379,0.19734443369816296,False
1143,3,outside,1,4,invalid,low,58,1,1,0.37670509001691205,1,0,invalid_low,0.151379,0.18945914880350806,False
1145,3,outside,1,4,invalid,low,70,1,1,0.632740941250177,1,1,invalid_low,0.151379,0.133412469465384,False
1146,3,outside,2,2,invalid,high,20,1,1,0.460500153319572,1,0,invalid_high,0.151379,0.14961066076602908,False
1147,3,outside,2,4,invalid,low,43,0,0,0.6523584799920171,1,1,invalid_low,0.151379,0.14161786752401873,False
1148,3,outside,2,3,valid,low,50,0,0,0.23696221625778,1,1,valid_low,0.151379,0.32577457137449495,False
1149,3,outside,2,3,valid,low,72,1,1,0.331611032775527,1,0,valid_low,0.151379,0.23163680110019408,False
1150,3,outside,2,3,valid,low,48,0,0,0.271472180773799,1,1,valid_low,0.151379,0.291264606858476,False
1151,3,outside,2,4,invalid,low,56,1,1,0.482766667806573,1,0,invalid_low,0.151379,0.14200130990048,False
1152,3,outside,2,2,invalid,high,21,1,1,0.309759250631942,1,0,invalid_high,0.151379,0.252977537000333,False
1153,3,outside,2,2,invalid,high,4,0,0,0.340195489984126,1,0,invalid_high,0.151379,0.22305234389159506,False
1154,3,outside,2,1,valid,high,21,1,1,0.40788873926658203,1,1,valid_high,0.151379,0.17092652300880204,False
1155,3,outside,2,4,invalid,low,69,1,1,0.630170838218874,1,1,invalid_low,0.151379,0.13084236643408098,False
1156,3,outside,2,1,valid,high,23,1,1,0.24369622486028697,1,0,valid_high,0.151379,0.319040562771988,False
1157,3,outside,2,4,invalid,low,51,0,0,0.29060118736970303,1,1,invalid_low,0.151379,0.27213560026257194,False
1158,3,outside,2,2,invalid,high,23,1,1,0.24639000096385602,1,1,invalid_high,0.151379,0.316346786668419,False
1159,3,outside,2,2,invalid,high,3,0,0,0.42773213082864503,1,0,invalid_high,0.151379,0.16135540718596497,False
1160,3,outside,2,2,invalid,high,5,0,0,0.27173676835082,1,1,invalid_high,0.151379,0.29100001928145497,False
1161,3,outside,2,4,invalid,low,44,0,0,0.531795946521925,1,0,invalid_low,0.151379,0.12487023458197699,False
1162,3,outside,2,1,valid,high,14,0,0,0.251830715501001,1,1,valid_high,0.151379,0.31090607213127397,False
1163,3,outside,2,4,invalid,low,40,0,0,0.34069540694918,1,1,invalid_low,0.151379,0.2225524269265411,False
1165,3,outside,2,2,invalid,high,18,0,0,0.257540727287505,1,1,invalid_high,0.151379,0.30519606034477,False
1166,3,outside,2,2,invalid,high,7,0,0,0.212621313571162,1,1,invalid_high,0.151379,0.350115474061113,False
1167,3,outside,2,2,invalid,high,8,0,0,0.213847102325872,1,0,invalid_high,0.151379,0.34888968530640296,False
1168,3,outside,2,3,valid,low,47,0,1,0.529532223504248,0,1,valid_low,0.151379,0.12532985685038506,False
1169,3,outside,2,3,valid,low,58,1,0,0.7133039076229579,0,1,valid_low,0.151379,0.1757519746479379,False
1170,3,outside,2,1,valid,high,26,1,1,0.281440396080143,1,1,valid_high,0.151379,0.281296391552132,False
1171,3,outside,2,2,invalid,high,1,0,0,0.313492734900592,1,1,invalid_high,0.151379,0.24924405273168299,False
1172,3,outside,2,1,valid,high,20,1,1,0.413861417939643,1,1,valid_high,0.151379,0.16747141697578696,False
1173,3,outside,2,3,valid,low,42,0,1,0.897316053752093,0,0,valid_low,0.151379,0.34258676767558505,False
1174,3,outside,2,1,valid,high,10,0,0,0.277024698415062,1,1,valid_high,0.151379,0.285712089217213,False
1175,3,outside,2,1,valid,high,17,0,0,0.299007149721092,1,1,valid_high,0.151379,0.263729637911183,False
1176,3,outside,2,1,valid,high,16,0,0,0.34218868670905106,1,0,valid_high,0.151379,0.22105914716667002,False
1177,3,outside,2,3,valid,low,55,1,1,0.45613470460330097,1,1,valid_low,0.151379,0.15010301196434706,False
1178,3,outside,2,2,invalid,high,19,1,0,0.279110702812432,0,0,invalid_high,0.151379,0.28362608481984297,False
1179,3,outside,2,1,valid,high,5,0,0,0.367955062804867,1,1,valid_high,0.151379,0.1979924578063219,False
1180,3,outside,2,4,invalid,low,54,0,0,0.331259217977731,1,1,invalid_low,0.151379,0.23198861589799008,False
1181,3,outside,2,4,invalid,low,66,1,1,0.346780408706309,1,1,invalid_low,0.151379,0.2164674251694121,False
1182,3,outside,2,1,valid,high,12,0,0,0.313748164365734,1,0,valid_high,0.151379,0.24898862326654098,False
1183,3,outside,2,3,valid,low,44,0,1,0.580343736452505,0,0,valid_low,0.151379,0.11487145131513898,False
1184,3,outside,2,2,invalid,high,10,0,1,0.6356876713184649,0,0,invalid_high,0.151379,0.13635919953367193,False
1185,3,outside,2,4,invalid,low,70,1,1,0.506635311972332,1,1,invalid_low,0.151379,0.13546953659943006,False
1187,3,outside,2,3,valid,low,63,1,1,0.585206599263984,1,0,valid_low,0.151379,0.11694142585474798,False
1188,3,outside,2,3,valid,low,68,1,1,0.53755193297502,1,1,valid_low,0.151379,0.12328786910984402,False
1189,3,outside,2,3,valid,low,60,1,1,0.47046872937744394,1,1,valid_low,0.151379,0.14523770350570003,False
1190,3,outside,2,2,invalid,high,27,1,1,0.43358226844247794,1,1,invalid_high,0.151379,0.15645360103735606,False
1191,3,outside,2,2,invalid,high,28,1,1,0.23258430295663898,1,1,invalid_high,0.151379,0.33015248467563596,False
1192,3,outside,2,2,invalid,high,33,1,1,0.30389508600501397,1,1,invalid_high,0.151379,0.258841701627261,False
1193,3,outside,2,2,invalid,high,6,0,0,0.40709823573843107,1,1,invalid_high,0.151379,0.17132399393130993,False
1194,3,outside,2,2,invalid,high,17,0,0,0.348465294774542,1,0,invalid_high,0.151379,0.21478253910117906,False
1195,3,outside,2,4,invalid,low,63,1,0,0.38988011233050207,0,0,invalid_low,0.151379,0.18126109264176207,False
1196,3,outside,2,3,valid,low,67,1,1,0.358957691937121,1,1,valid_low,0.151379,0.20429014193860007,False
1197,3,outside,2,3,valid,low,71,1,1,0.6643943735207359,1,0,valid_low,0.151379,0.14416923971612094,False
1198,3,outside,2,4,invalid,low,67,1,1,0.384497105591436,1,1,invalid_low,0.151379,0.18310306732064402,False
1199,3,outside,2,2,invalid,high,25,1,1,0.414008908073811,1,0,invalid_high,0.151379,0.167618907109955,False
1200,3,outside,2,4,invalid,low,42,0,0,0.513166302079753,1,0,invalid_low,0.151379,0.13331093612259814,False
1201,3,outside,2,4,invalid,low,58,1,0,0.606237716567648,0,1,invalid_low,0.151379,0.12187895972192597,False
1202,3,outside,2,4,invalid,low,65,1,1,0.341834632764403,1,0,invalid_low,0.151379,0.22141320111131807,False
1203,3,outside,2,1,valid,high,9,0,0,0.405296473654289,1,0,valid_high,0.151379,0.17246639269569597,False
1204,3,outside,2,1,valid,high,28,1,1,0.33166984770696195,1,1,valid_high,0.151379,0.23157798616875913,False
1205,3,outside,2,3,valid,low,38,0,1,0.660881853267711,0,0,valid_low,0.151379,0.14237393383928099,False
1206,3,outside,2,4,invalid,low,57,1,1,0.5945167143004261,1,0,invalid_low,0.151379,0.12050736137325707,False
1207,3,outside,2,4,invalid,low,53,0,0,0.46917273340795895,1,0,invalid_low,0.151379,0.14653369947518502,False
1208,3,outside,2,1,valid,high,32,1,1,0.361982660293506,1,0,valid_high,0.151379,0.20252447075108704,False
1209,3,outside,2,1,valid,high,34,1,1,0.31018073027280496,1,0,valid_high,0.151379,0.25255605735947,False
1211,3,outside,2,1,valid,high,18,0,0,0.30698309630543,1,0,valid_high,0.151379,0.25575369132684495,False
1212,3,outside,2,4,invalid,low,68,1,1,0.403345056927265,1,0,invalid_low,0.151379,0.17298270694254902,False
1213,3,outside,2,1,valid,high,1,0,0,0.58263741925839,1,1,valid_high,0.151379,0.11450918982882297,False
1214,3,outside,2,3,valid,low,51,0,0,0.28802049317209805,1,1,valid_low,0.151379,0.2747162944601769,False
1215,3,outside,2,4,invalid,low,64,1,1,0.375278390053154,1,0,invalid_low,0.151379,0.1908858487672661,False
1216,3,outside,2,3,valid,low,56,1,1,0.501264448874281,1,0,valid_low,0.151379,0.13620751458438396,False
1217,3,outside,2,4,invalid,low,60,1,1,0.844839593097277,1,0,invalid_low,0.151379,0.291812314649178,False
1218,3,outside,2,2,invalid,high,31,1,1,0.520225133804615,1,1,invalid_high,0.151379,0.13023290488899797,False
1220,3,outside,2,1,valid,high,11,0,0,0.32005456303977603,1,0,valid_high,0.151379,0.24268222459249894,False
1221,3,outside,2,2,invalid,high,22,1,1,0.471224045952113,1,0,invalid_high,0.151379,0.14536559891530498,False
1222,3,outside,2,3,valid,low,52,0,0,0.5542804171032,1,1,valid_low,0.151379,0.1174292948862779,False
1223,3,outside,2,3,valid,low,45,0,0,0.5592324178742271,1,0,valid_low,0.151379,0.11615641914067998,False
1224,3,outside,2,3,valid,low,49,0,0,0.24450622140830103,1,1,valid_low,0.151379,0.31823056622397394,False
1225,3,outside,2,4,invalid,low,61,1,0,0.201394038270792,0,1,invalid_low,0.151379,0.361342749361483,False
1226,3,outside,2,1,valid,high,13,0,0,0.230362349984716,1,0,valid_high,0.151379,0.332374437647559,False
1227,3,outside,2,4,invalid,low,45,0,0,0.228527878936802,1,1,invalid_low,0.151379,0.334208908695473,False
1228,3,outside,2,2,invalid,high,24,1,1,0.300422487257038,1,0,invalid_high,0.151379,0.26231430037523695,False
1229,3,outside,2,2,invalid,high,26,1,1,0.45350460486815797,1,1,invalid_high,0.151379,0.149475316824009,False
1230,3,outside,2,4,invalid,low,59,1,1,0.44438048085658,1,0,invalid_low,0.151379,0.151394062165764,False
1231,3,outside,2,4,invalid,low,72,1,0,0.652191882469651,0,0,invalid_low,0.151379,0.14178446504638487,False
1232,3,outside,2,1,valid,high,27,1,1,0.299365002752438,1,0,valid_high,0.151379,0.263371784879837,False
1233,3,outside,2,4,invalid,low,37,0,1,0.20861901968874,0,1,invalid_low,0.151379,0.354117767943535,False
1234,3,outside,2,4,invalid,low,49,0,0,0.22280061327774103,1,1,invalid_low,0.151379,0.33993617435453394,False
1235,3,outside,2,2,invalid,high,29,1,1,0.29042143858987396,1,0,invalid_high,0.151379,0.272315349042401,False
1236,3,outside,2,3,valid,low,43,0,1,0.745625610867137,0,0,valid_low,0.151379,0.20124961956571497,False
1237,3,outside,2,3,valid,low,57,1,1,0.867813506411039,1,0,valid_low,0.151379,0.31426620700585706,False
1238,3,outside,2,2,invalid,high,34,1,1,0.331503551225524,1,0,invalid_high,0.151379,0.2317442826501971,False
1239,3,outside,2,1,valid,high,3,0,0,0.259173612895211,1,0,valid_high,0.151379,0.30356317473706396,False
1240,3,outside,2,3,valid,low,64,1,1,0.302628962745985,1,0,valid_low,0.151379,0.26010782488629,False
1241,3,outside,2,1,valid,high,25,1,1,0.28959097623692304,1,1,valid_high,0.151379,0.27314581139535193,False
1242,3,outside,2,4,invalid,low,71,1,0,0.7886726422866559,0,0,invalid_low,0.151379,0.24052407841827494,False
1243,3,outside,2,3,valid,low,54,0,0,0.238730600122381,1,0,valid_low,0.151379,0.32400618750989396,False
1245,3,outside,2,4,invalid,low,52,0,0,0.785867331776444,1,0,invalid_low,0.151379,0.23801877276082395,False
1246,3,outside,2,4,invalid,low,46,0,0,0.37283628413570097,1,1,invalid_low,0.151379,0.19311123647548795,False
1247,3,outside,2,3,valid,low,65,1,1,0.31537707673123805,1,0,valid_low,0.151379,0.24735971090103692,False
1248,3,outside,2,2,invalid,high,36,1,1,0.515807381099421,1,1,invalid_high,0.151379,0.13144260880244496,False
1249,3,outside,2,2,invalid,high,15,0,0,0.340765357906093,1,1,invalid_high,0.151379,0.22248247596962806,False
1250,3,outside,2,4,invalid,low,41,0,1,0.8475346529789929,0,0,invalid_low,0.151379,0.29450737453089393,False
1251,3,outside,2,2,invalid,high,13,0,0,0.32107340235325,1,1,invalid_high,0.151379,0.24166338527902498,False
1252,3,outside,2,3,valid,low,40,0,0,0.3629743487035739,1,0,valid_low,0.151379,0.20153278234101912,False
1253,3,outside,2,3,valid,low,46,0,0,0.25010262882096895,1,1,valid_low,0.151379,0.312634158811306,False
1254,3,outside,2,3,valid,low,41,0,1,0.39637813970375607,0,0,valid_low,0.151379,0.1770883561234768,False
1255,3,outside,2,1,valid,high,24,1,1,0.326491451744914,1,0,valid_high,0.151379,0.23624533588736096,False
1256,3,outside,2,2,invalid,high,9,0,0,0.544035622342562,1,1,invalid_high,0.151379,0.12020729446976508,False
1258,3,outside,2,2,invalid,high,14,0,0,0.51850791942843,1,0,invalid_high,0.151379,0.12986074647551493,False
1259,3,outside,2,3,valid,low,69,1,1,0.550722034141018,1,1,valid_low,0.151379,0.11713976569854001,False
1260,3,outside,2,3,valid,low,61,1,1,0.534227632941565,1,1,valid_low,0.151379,0.12561651701480603,False
1261,3,outside,2,2,invalid,high,32,1,1,0.9740021209699989,1,1,invalid_high,0.151379,0.4168792882001069,False
1262,3,outside,2,1,valid,high,30,1,1,0.37563001327953294,1,0,valid_high,0.151379,0.19053422554088717,False
1263,3,outside,2,1,valid,high,6,0,0,0.28782927249449103,1,0,valid_high,0.151379,0.27490751513778394,False
1265,3,outside,2,3,valid,low,53,0,0,0.26321064341254896,1,1,valid_low,0.151379,0.299526144219726,False
1266,3,outside,2,1,valid,high,19,1,1,0.258539775028112,1,1,valid_high,0.151379,0.304197012604163,False
1267,3,outside,2,4,invalid,low,55,1,1,0.447758381096719,1,1,invalid_low,0.151379,0.14848700610127702,False
1268,3,outside,2,3,valid,low,37,0,0,0.45988069077702703,1,0,valid_low,0.151379,0.15005635808938683,False
1269,3,outside,2,2,invalid,high,35,1,1,0.378135715951885,1,0,invalid_high,0.151379,0.1880285228685351,False
1270,3,outside,2,1,valid,high,31,1,1,0.380383001141126,1,1,valid_high,0.151379,0.18653788737810895,False
1271,3,outside,2,1,valid,high,36,1,1,0.302458382029272,1,1,valid_high,0.151379,0.26027840560300297,False
1272,3,outside,2,2,invalid,high,12,0,0,0.374417674334836,1,0,invalid_high,0.151379,0.19174656448558408,False
1273,3,outside,2,3,valid,low,66,1,1,0.422911774493059,1,1,valid_low,0.151379,0.164324491594471,False
1277,3,outside,2,4,invalid,low,47,0,0,0.37848113425252505,1,0,invalid_low,0.151379,0.18768310456789505,False
1278,3,outside,2,2,invalid,high,2,0,0,0.29217076233635497,1,1,invalid_high,0.151379,0.27056602529592,False
1279,3,outside,2,3,valid,low,59,1,1,0.34899544022528095,1,1,valid_low,0.151379,0.21425239365044013,False
1280,3,outside,2,1,valid,high,35,1,1,0.389992228915617,1,0,valid_high,0.151379,0.18136956732450893,False
1281,3,outside,2,4,invalid,low,50,0,0,0.43685112221692207,1,0,invalid_low,0.151379,0.15343424835600689,False
1282,3,outside,2,4,invalid,low,62,1,1,0.652905065759114,1,1,invalid_low,0.151379,0.14107128175692185,False
1283,3,outside,2,1,valid,high,22,1,1,0.37925683453022396,1,1,valid_high,0.151379,0.18766405398901098,False
1284,3,outside,2,2,invalid,high,16,0,0,0.25357602370968396,1,0,invalid_high,0.151379,0.309160763922591,False
1285,3,outside,2,4,invalid,low,38,0,0,0.54784855901562,1,0,invalid_low,0.151379,0.11882215724926903,False
1286,3,outside,2,2,invalid,high,30,1,1,0.254449537398614,1,1,invalid_high,0.151379,0.308287250233661,False
